customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,unit_cost,total_cost,profit,profit_margin,year,month,month_name,quarter,day_of_week,week_number,customer_type,store_city,store_country
6050,Corner Grocery,7/17/2024,Dairy Products,Apples,4,28.72,114.88,17.23,97.65,338,18.668,74.672,22.978,23.53,2024,7,July,3,Wednesday,29,Individual,Iasi,România
5419,ValuePlus Market,10/25/2023,Bread & Pastries,Cheese,1,17.3,17.3,0,17.3,165,11.245,11.245,6.055,35,2023,10,October,4,Wednesday,43,Individual,Bucuresti,România
3170,MegaMart Westside,10/13/2023,Cookies & Sweets,Tomatoes,4,13.32,53.28,7.99,45.29,133,8.658,34.632,10.658,23.53,2023,10,October,4,Friday,41,Individual,Constanta,România
4070,City Fresh Store,7/6/2024,Bread & Pastries,Cereal,1,9.94,9.94,4.5,5.44,209,6.461,6.461,-1.021,-18.77,2024,7,July,3,Saturday,27,Individual,Timisoara,România
8353,ValuePlus Market,10/12/2024,Bread & Pastries,Chicken Breast,5,18.7,93.5,0,93.5,66,12.155,60.775,32.725,35,2024,10,October,4,Saturday,41,Individual,Bucuresti,România
9395,FreshMart Downtown,6/18/2024,Cookies & Sweets,Bread,3,27.44,82.32,0,82.32,392,17.836,53.508,28.812,35,2024,6,June,2,Tuesday,25,Individual,Sibiu,România
7311,GreenGrocer Plaza,8/16/2023,Cookies & Sweets,Tomatoes,2,24.72,49.44,1.31,48.13,448,16.068,32.136,15.994,33.23,2023,8,August,3,Wednesday,33,Individual,Oradea,România
5781,ValuePlus Market,6/23/2024,Cookies & Sweets,Bananas,1,22.53,22.53,3.94,18.59,277,14.6445,14.6445,3.9455,21.22,2024,6,June,2,Sunday,25,Individual,Bucuresti,România
7353,Corner Grocery,4/3/2025,Bread & Pastries,Rice,3,13.32,39.96,5.99,33.97,380,8.658,25.974,7.996,23.54,2025,4,April,2,Thursday,14,Individual,Iasi,România
2387,QuickStop Market,2/20/2025,Coffee & Tea,Yogurt,1,8.65,8.65,0.87,7.78,335,5.6225,5.6225,2.1575,27.73,2025,2,February,1,Thursday,8,Individual,Brasov,România
4977,QuickStop Market,10/24/2024,Cookies & Sweets,Bread,2,29.03,58.06,5.81,52.25,287,18.8695,37.739,14.511,27.77,2024,10,October,4,Thursday,43,Individual,Brasov,România
7237,ValuePlus Market,12/16/2023,Dairy Products,Salmon,2,17.75,35.5,7.1,28.4,12,11.5375,23.075,5.325,18.75,2023,12,December,4,Saturday,50,Individual,Bucuresti,România
5933,GreenGrocer Plaza,3/2/2024,Dairy Products,Onions,2,7.01,14.02,2,12.02,482,4.5565,9.113,2.907,24.18,2024,3,March,1,Saturday,9,Individual,Oradea,România
9079,SuperSave Central,11/28/2023,Cookies & Sweets,Potatoes,5,21.96,109.8,4.07,105.73,290,14.274,71.37,34.36,32.5,2023,11,November,4,Tuesday,48,Individual,Cluj-Napoca,România
2036,QuickStop Market,12/14/2023,Cookies & Sweets,Rice,3,25.19,75.57,0,75.57,18,16.3735,49.1205,26.4495,35,2023,12,December,4,Thursday,50,Individual,Brasov,România
8933,GreenGrocer Plaza,4/5/2025,Cookies & Sweets,Eggs,1,5.69,5.69,1.14,4.55,383,3.6985,3.6985,0.8515,18.71,2025,4,April,2,Saturday,14,Individual,Oradea,România
2260,FamilyFood Express,5/13/2024,Coffee & Tea,Chicken Breast,1,26.67,26.67,0,26.67,253,17.3355,17.3355,9.3345,35,2024,5,May,2,Monday,20,Individual,Craiova,România
5123,ValuePlus Market,2/14/2024,Coffee & Tea,Eggs,5,13.12,65.6,2.74,62.86,4,8.528,42.64,20.22,32.17,2024,2,February,1,Wednesday,7,Individual,Bucuresti,România
2752,City Fresh Store,11/20/2023,Coffee & Tea,Yogurt,3,27.88,83.64,16.73,66.91,368,18.122,54.366,12.544,18.75,2023,11,November,4,Monday,47,Individual,Timisoara,România
5991,ValuePlus Market,8/12/2023,Coffee & Tea,Bananas,3,13.06,39.18,4.97,34.21,76,8.489,25.467,8.743,25.56,2023,8,August,3,Saturday,32,Individual,Bucuresti,România
6399,Unknown Store,7/13/2024,Bread & Pastries,Pasta,3,24.79,74.37,3.92,70.45,444,16.1135,48.3405,22.1095,31.38,2024,7,July,3,Saturday,28,Individual,Necunoscut,România
3230,GreenGrocer Plaza,3/27/2024,Bread & Pastries,Pasta,2,8.62,17.24,3.35,13.89,52,5.603,11.206,2.684,19.32,2024,3,March,1,Wednesday,13,Individual,Oradea,România
4290,FreshMart Downtown,8/13/2024,Bread & Pastries,Yogurt,1,27.95,27.95,5.59,22.36,314,18.1675,18.1675,4.1925,18.75,2024,8,August,3,Tuesday,33,Individual,Sibiu,România
6147,SuperSave Central,12/22/2023,Coffee & Tea,Bananas,3,3.25,9.75,1.95,7.8,496,2.1125,6.3375,1.4625,18.75,2023,12,December,4,Friday,51,Individual,Cluj-Napoca,România
7524,ValuePlus Market,4/10/2024,Coffee & Tea,Cheese,4,10.48,41.92,8.38,33.54,256,6.812,27.248,6.292,18.76,2024,4,April,2,Wednesday,15,Individual,Bucuresti,România
5775,ValuePlus Market,2/27/2025,Cookies & Sweets,Tomatoes,4,21.47,85.88,2.27,83.61,181,13.9555,55.822,27.788,33.24,2025,2,February,1,Thursday,9,Individual,Bucuresti,România
4971,SuperSave Central,4/16/2024,Cookies & Sweets,Onions,4,15.2,60.8,0,60.8,403,9.88,39.52,21.28,35,2024,4,April,2,Tuesday,16,Individual,Cluj-Napoca,România
7437,MegaMart Westside,5/16/2024,Cookies & Sweets,Yogurt,5,17.22,86.1,8.61,77.49,471,11.193,55.965,21.525,27.78,2024,5,May,2,Thursday,20,Individual,Constanta,România
4273,MegaMart Westside,11/8/2024,Dairy Products,Orange Juice,3,15.57,46.71,3.59,43.12,6,10.1205,30.3615,12.7585,29.59,2024,11,November,4,Friday,45,Individual,Constanta,România
9939,City Fresh Store,12/24/2023,Cookies & Sweets,Milk,3,8.94,26.82,0,26.82,29,5.811,17.433,9.387,35,2023,12,December,4,Sunday,51,Individual,Timisoara,România
2133,Corner Grocery,5/4/2025,Cookies & Sweets,Milk,1,6.59,6.59,0,6.59,389,4.2835,4.2835,2.3065,35,2025,5,May,2,Sunday,18,Individual,Iasi,România
7703,QuickStop Market,1/10/2025,Dairy Products,Apples,4,2.28,9.12,0,9.12,311,1.482,5.928,3.192,35,2025,1,January,1,Friday,2,Individual,Brasov,România
9180,ValuePlus Market,11/23/2023,Cookies & Sweets,Apples,1,10.01,10.01,2.37,7.64,287,6.5065,6.5065,1.1335,14.84,2023,11,November,4,Thursday,47,Individual,Bucuresti,România
3525,MegaMart Westside,2/12/2025,Coffee & Tea,Bread,2,9.92,19.84,0,19.84,348,6.448,12.896,6.944,35,2025,2,February,1,Wednesday,7,Individual,Constanta,România
7176,MegaMart Westside,10/3/2023,Cookies & Sweets,Ground Beef,2,8.9,17.8,2.67,15.13,102,5.785,11.57,3.56,23.53,2023,10,October,4,Tuesday,40,Individual,Constanta,România
8357,QuickStop Market,11/13/2024,Coffee & Tea,Pasta,1,15.2,15.2,2.28,12.92,296,9.88,9.88,3.04,23.53,2024,11,November,4,Wednesday,46,Individual,Brasov,România
8851,ValuePlus Market,11/1/2024,Coffee & Tea,Apples,1,28.53,28.53,5.71,22.82,299,18.5445,18.5445,4.2755,18.74,2024,11,November,4,Friday,44,Individual,Bucuresti,România
7853,FamilyFood Express,10/2/2024,Coffee & Tea,Pasta,1,27.73,27.73,2.77,24.96,264,18.0245,18.0245,6.9355,27.79,2024,10,October,4,Wednesday,40,Individual,Craiova,România
1602,SuperSave Central,4/12/2025,Coffee & Tea,Cereal,3,17.34,52.02,7.8,44.22,337,11.271,33.813,10.407,23.53,2025,4,April,2,Saturday,15,Individual,Cluj-Napoca,România
6816,ValuePlus Market,12/14/2023,Dairy Products,Cheese,4,23.44,93.76,1.11,92.65,488,15.236,60.944,31.706,34.22,2023,12,December,4,Thursday,50,Individual,Bucuresti,România
6432,City Fresh Store,4/16/2025,Cookies & Sweets,Apples,4,1.01,4.04,0.81,3.23,75,0.6565,2.626,0.604,18.7,2025,4,April,2,Wednesday,16,Individual,Timisoara,România
5239,Corner Grocery,1/26/2024,Bread & Pastries,Potatoes,4,25.1,100.4,2.55,97.85,361,16.315,65.26,32.59,33.31,2024,1,January,1,Friday,4,Individual,Iasi,România
7129,SuperSave Central,6/5/2024,Coffee & Tea,Yogurt,1,7.12,7.12,1.07,6.05,222,4.628,4.628,1.422,23.5,2024,6,June,2,Wednesday,23,Individual,Cluj-Napoca,România
5840,Corner Grocery,6/25/2024,Cookies & Sweets,Milk,3,13.31,39.93,4.23,35.7,379,8.6515,25.9545,9.7455,27.3,2024,6,June,2,Tuesday,26,Individual,Iasi,România
8178,City Fresh Store,2/17/2025,Cookies & Sweets,Pasta,3,29.17,87.51,0,87.51,352,18.9605,56.8815,30.6285,35,2025,2,February,1,Monday,8,Individual,Timisoara,România
2100,GreenGrocer Plaza,3/27/2024,Cookies & Sweets,Carrots,1,10.79,10.79,1.08,9.71,326,7.0135,7.0135,2.6965,27.77,2024,3,March,1,Wednesday,13,Individual,Oradea,România
2885,GreenGrocer Plaza,8/24/2023,Bread & Pastries,Pasta,3,18.84,56.52,0,56.52,276,12.246,36.738,19.782,35,2023,8,August,3,Thursday,34,Individual,Oradea,România
8080,Corner Grocery,6/9/2024,Cookies & Sweets,Bananas,3,17.13,51.39,5.14,46.25,251,11.1345,33.4035,12.8465,27.78,2024,6,June,2,Sunday,23,Individual,Iasi,România
4232,FamilyFood Express,7/21/2024,Bread & Pastries,Chicken Breast,5,9.38,46.9,0,46.9,442,6.097,30.485,16.415,35,2024,7,July,3,Sunday,29,Individual,Craiova,România
4519,Corner Grocery,1/13/2024,Coffee & Tea,Salmon,3,24.95,74.85,14.97,59.88,230,16.2175,48.6525,11.2275,18.75,2024,1,January,1,Saturday,2,Individual,Iasi,România
5873,City Fresh Store,7/20/2025,Bread & Pastries,Pasta,3,9.55,28.65,2.87,25.78,227,6.2075,18.6225,7.1575,27.76,2025,7,July,3,Sunday,29,Individual,Timisoara,România
2931,City Fresh Store,2/8/2024,Coffee & Tea,Rice,2,22.56,45.12,9.02,36.1,355,14.664,29.328,6.772,18.76,2024,2,February,1,Thursday,6,Individual,Timisoara,România
6003,QuickStop Market,11/5/2023,Cookies & Sweets,Pasta,2,1.8,3.6,0.72,2.88,108,1.17,2.34,0.54,18.75,2023,11,November,4,Sunday,44,Individual,Brasov,România
4043,ValuePlus Market,8/19/2024,Bread & Pastries,Yogurt,3,20.25,60.75,9.11,51.64,204,13.1625,39.4875,12.1525,23.53,2024,8,August,3,Monday,34,Individual,Bucuresti,România
9804,ValuePlus Market,1/26/2025,Dairy Products,Pasta,5,28.88,144.4,2.79,141.61,433,18.772,93.86,47.75,33.72,2025,1,January,1,Sunday,4,Individual,Bucuresti,România
3838,ValuePlus Market,10/11/2024,Bread & Pastries,Ground Beef,3,24.11,72.33,14.47,57.86,93,15.6715,47.0145,10.8455,18.74,2024,10,October,4,Friday,41,Individual,Bucuresti,România
5732,FamilyFood Express,11/23/2023,Dairy Products,Eggs,5,9.77,48.85,9.77,39.08,106,6.3505,31.7525,7.3275,18.75,2023,11,November,4,Thursday,47,Individual,Craiova,România
4065,City Fresh Store,4/7/2024,Coffee & Tea,Chicken Breast,5,26.56,132.8,0,132.8,26,17.264,86.32,46.48,35,2024,4,April,2,Sunday,14,Individual,Timisoara,România
8389,GreenGrocer Plaza,11/30/2024,Bread & Pastries,Potatoes,1,13.81,13.81,3.17,10.64,243,8.9765,8.9765,1.6635,15.63,2024,11,November,4,Saturday,48,Individual,Oradea,România
7290,City Fresh Store,10/16/2024,Dairy Products,Apples,4,1.18,4.72,0.47,4.25,457,0.767,3.068,1.182,27.81,2024,10,October,4,Wednesday,42,Individual,Timisoara,România
9056,ValuePlus Market,6/24/2024,Coffee & Tea,Chicken Breast,3,27.89,83.67,12.55,71.12,107,18.1285,54.3855,16.7345,23.53,2024,6,June,2,Monday,26,Individual,Bucuresti,România
8272,SuperSave Central,8/20/2024,Bread & Pastries,Tomatoes,2,25.71,51.42,7.71,43.71,312,16.7115,33.423,10.287,23.53,2024,8,August,3,Tuesday,34,Individual,Cluj-Napoca,România
3740,ValuePlus Market,10/10/2023,Coffee & Tea,Cheese,3,7.62,22.86,3.43,19.43,134,4.953,14.859,4.571,23.53,2023,10,October,4,Tuesday,41,Individual,Bucuresti,România
9115,Corner Grocery,10/6/2024,Coffee & Tea,Ground Beef,3,29.61,88.83,1.41,87.42,300,19.2465,57.7395,29.6805,33.95,2024,10,October,4,Sunday,40,Individual,Iasi,România
2871,SuperSave Central,3/2/2024,Dairy Products,Cereal,4,24.9,99.6,2.2,97.4,447,16.185,64.74,32.66,33.53,2024,3,March,1,Saturday,9,Individual,Cluj-Napoca,România
1681,City Fresh Store,3/19/2025,Bread & Pastries,Apples,3,14.57,43.71,6.56,37.15,235,9.4705,28.4115,8.7385,23.52,2025,3,March,1,Wednesday,12,Individual,Timisoara,România
1528,ValuePlus Market,7/21/2024,Dairy Products,Salmon,5,19.85,99.25,0,99.25,97,12.9025,64.5125,34.7375,35,2024,7,July,3,Sunday,29,Individual,Bucuresti,România
2425,MegaMart Westside,7/13/2024,Dairy Products,Apples,5,10.84,54.2,2.61,51.59,270,7.046,35.23,16.36,31.71,2024,7,July,3,Saturday,28,Individual,Constanta,România
4882,QuickStop Market,1/17/2024,Bread & Pastries,Cereal,5,14.26,71.3,4.7,66.6,340,9.269,46.345,20.255,30.41,2024,1,January,1,Wednesday,3,Individual,Brasov,România
6744,SuperSave Central,6/5/2025,Bread & Pastries,Eggs,2,9.94,19.88,3.41,16.47,51,6.461,12.922,3.548,21.54,2025,6,June,2,Thursday,23,Individual,Cluj-Napoca,România
3281,FamilyFood Express,4/7/2025,Bread & Pastries,Rice,2,13.29,26.58,5.32,21.26,138,8.6385,17.277,3.983,18.73,2025,4,April,2,Monday,15,Individual,Craiova,România
4390,FamilyFood Express,4/23/2025,Cookies & Sweets,Milk,4,13.71,54.84,5.48,49.36,101,8.9115,35.646,13.714,27.78,2025,4,April,2,Wednesday,17,Individual,Craiova,România
1972,GreenGrocer Plaza,10/22/2024,Dairy Products,Apples,5,27.48,137.4,27.48,109.92,370,17.862,89.31,20.61,18.75,2024,10,October,4,Tuesday,43,Individual,Oradea,România
6747,FamilyFood Express,9/23/2024,Dairy Products,Potatoes,5,11.38,56.9,11.38,45.52,162,7.397,36.985,8.535,18.75,2024,9,September,3,Monday,39,Individual,Craiova,România
5605,FamilyFood Express,11/12/2024,Dairy Products,Carrots,3,14.85,44.55,4.46,40.09,260,9.6525,28.9575,11.1325,27.77,2024,11,November,4,Tuesday,46,Individual,Craiova,România
3396,City Fresh Store,2/9/2025,Cookies & Sweets,Onions,4,4.89,19.56,2.93,16.63,308,3.1785,12.714,3.916,23.55,2025,2,February,1,Sunday,6,Individual,Timisoara,România
6277,City Fresh Store,5/11/2025,Coffee & Tea,Pasta,2,10.35,20.7,3.67,17.03,276,6.7275,13.455,3.575,20.99,2025,5,May,2,Sunday,19,Individual,Timisoara,România
5055,GreenGrocer Plaza,3/20/2025,Coffee & Tea,Potatoes,5,6.68,33.4,6.68,26.72,112,4.342,21.71,5.01,18.75,2025,3,March,1,Thursday,12,Individual,Oradea,România
7786,FreshMart Downtown,5/24/2024,Cookies & Sweets,Milk,2,29.4,58.8,0,58.8,7,19.11,38.22,20.58,35,2024,5,May,2,Friday,21,Individual,Sibiu,România
8405,FreshMart Downtown,10/4/2023,Bread & Pastries,Apples,4,10.34,41.36,4.14,37.22,292,6.721,26.884,10.336,27.77,2023,10,October,4,Wednesday,40,Individual,Sibiu,România
2525,MegaMart Westside,6/14/2024,Bread & Pastries,Tomatoes,4,29.78,119.12,2.76,116.36,232,19.357,77.428,38.932,33.46,2024,6,June,2,Friday,24,Individual,Constanta,România
5558,MegaMart Westside,1/27/2025,Coffee & Tea,Onions,4,20.22,80.88,2.05,78.83,342,13.143,52.572,26.258,33.31,2025,1,January,1,Monday,5,Individual,Constanta,România
7046,MegaMart Westside,7/25/2024,Cookies & Sweets,Bananas,5,4.65,23.25,1.48,21.77,116,3.0225,15.1125,6.6575,30.58,2024,7,July,3,Thursday,30,Individual,Constanta,România
1040,ValuePlus Market,6/11/2025,Bread & Pastries,Eggs,2,23.49,46.98,3.4,43.58,101,15.2685,30.537,13.043,29.93,2025,6,June,2,Wednesday,24,Individual,Bucuresti,România
9967,City Fresh Store,10/28/2024,Bread & Pastries,Salmon,3,24.83,74.49,14.9,59.59,277,16.1395,48.4185,11.1715,18.75,2024,10,October,4,Monday,44,Individual,Timisoara,România
6631,MegaMart Westside,7/1/2025,Bread & Pastries,Potatoes,4,13.22,52.88,7.93,44.95,326,8.593,34.372,10.578,23.53,2025,7,July,3,Tuesday,27,Individual,Constanta,România
8529,QuickStop Market,8/19/2023,Dairy Products,Potatoes,5,18.58,92.9,3.08,89.82,289,12.077,60.385,29.435,32.77,2023,8,August,3,Saturday,33,Individual,Brasov,România
8479,City Fresh Store,8/7/2023,Coffee & Tea,Carrots,1,28.26,28.26,0,28.26,416,18.369,18.369,9.891,35,2023,8,August,3,Monday,32,Individual,Timisoara,România
8009,FreshMart Downtown,1/11/2024,Bread & Pastries,Apples,1,19.28,19.28,2.89,16.39,168,12.532,12.532,3.858,23.54,2024,1,January,1,Thursday,2,Individual,Sibiu,România
6905,City Fresh Store,2/17/2024,Dairy Products,Cereal,3,18.87,56.61,8.49,48.12,378,12.2655,36.7965,11.3235,23.53,2024,2,February,1,Saturday,7,Individual,Timisoara,România
2350,QuickStop Market,5/21/2024,Dairy Products,Bread,4,10.06,40.24,4.02,36.22,254,6.539,26.156,10.064,27.79,2024,5,May,2,Tuesday,21,Individual,Brasov,România
2276,City Fresh Store,11/18/2023,Cookies & Sweets,Onions,5,29.94,149.7,29.94,119.76,98,19.461,97.305,22.455,18.75,2023,11,November,4,Saturday,46,Individual,Timisoara,România
7919,City Fresh Store,1/27/2025,Coffee & Tea,Cheese,1,28.63,28.63,2.79,25.84,87,18.6095,18.6095,7.2305,27.98,2025,1,January,1,Monday,5,Individual,Timisoara,România
7276,SuperSave Central,10/15/2023,Cookies & Sweets,Yogurt,4,9.97,39.88,5.98,33.9,356,6.4805,25.922,7.978,23.53,2023,10,October,4,Sunday,41,Individual,Cluj-Napoca,România
5902,SuperSave Central,11/21/2023,Bread & Pastries,Ground Beef,5,23.43,117.15,3.6,113.55,91,15.2295,76.1475,37.4025,32.94,2023,11,November,4,Tuesday,47,Individual,Cluj-Napoca,România
7270,City Fresh Store,3/29/2025,Dairy Products,Cereal,1,3.72,3.72,0.37,3.35,206,2.418,2.418,0.932,27.82,2025,3,March,1,Saturday,13,Individual,Timisoara,România
3181,Corner Grocery,12/17/2024,Coffee & Tea,Eggs,3,6.3,18.9,3.78,15.12,159,4.095,12.285,2.835,18.75,2024,12,December,4,Tuesday,51,Individual,Iasi,România
6753,ValuePlus Market,2/18/2025,Bread & Pastries,Orange Juice,1,26.28,26.28,2.5,23.78,467,17.082,17.082,6.698,28.17,2025,2,February,1,Tuesday,8,Individual,Bucuresti,România
4490,SuperSave Central,12/6/2024,Coffee & Tea,Apples,5,5.31,26.55,3.49,23.06,419,3.4515,17.2575,5.8025,25.16,2024,12,December,4,Friday,49,Individual,Cluj-Napoca,România
3480,ValuePlus Market,7/21/2025,Dairy Products,Rice,3,4.12,12.36,3.07,9.29,349,2.678,8.034,1.256,13.52,2025,7,July,3,Monday,30,Individual,Bucuresti,România
7745,GreenGrocer Plaza,11/27/2024,Coffee & Tea,Yogurt,5,5.49,27.45,2.75,24.7,313,3.5685,17.8425,6.8575,27.76,2024,11,November,4,Wednesday,48,Individual,Oradea,România
8248,ValuePlus Market,6/4/2025,Cookies & Sweets,Salmon,1,20.38,20.38,4.08,16.3,33,13.247,13.247,3.053,18.73,2025,6,June,2,Wednesday,23,Individual,Bucuresti,România
2646,FreshMart Downtown,11/23/2023,Coffee & Tea,Chicken Breast,5,3.63,18.15,3.25,14.9,335,2.3595,11.7975,3.1025,20.82,2023,11,November,4,Thursday,47,Individual,Sibiu,România
7291,City Fresh Store,5/6/2024,Bread & Pastries,Rice,4,12.71,50.84,5.08,45.76,193,8.2615,33.046,12.714,27.78,2024,5,May,2,Monday,19,Individual,Timisoara,România
8035,FreshMart Downtown,4/7/2024,Coffee & Tea,Chicken Breast,3,17.27,51.81,7.77,44.04,312,11.2255,33.6765,10.3635,23.53,2024,4,April,2,Sunday,14,Individual,Sibiu,România
1439,GreenGrocer Plaza,5/26/2025,Coffee & Tea,Apples,2,21.65,43.3,4.33,38.97,37,14.0725,28.145,10.825,27.78,2025,5,May,2,Monday,22,Individual,Oradea,România
9482,FreshMart Downtown,11/20/2024,Bread & Pastries,Cereal,2,29.62,59.24,8.89,50.35,423,19.253,38.506,11.844,23.52,2024,11,November,4,Wednesday,47,Individual,Sibiu,România
7418,QuickStop Market,3/23/2024,Bread & Pastries,Pasta,4,21.01,84.04,8.4,75.64,212,13.6565,54.626,21.014,27.78,2024,3,March,1,Saturday,12,Individual,Brasov,România
1894,QuickStop Market,4/6/2025,Bread & Pastries,Potatoes,3,18.39,55.17,3.78,51.39,320,11.9535,35.8605,15.5295,30.22,2025,4,April,2,Sunday,14,Individual,Brasov,România
2163,Unknown Store,9/20/2024,Bread & Pastries,Bread,5,25.54,127.7,4.98,122.72,102,16.601,83.005,39.715,32.36,2024,9,September,3,Friday,38,Individual,Necunoscut,România
1197,City Fresh Store,5/13/2024,Coffee & Tea,Chicken Breast,1,7.62,7.62,1.52,6.1,426,4.953,4.953,1.147,18.8,2024,5,May,2,Monday,20,Individual,Timisoara,România
6185,GreenGrocer Plaza,11/17/2023,Dairy Products,Ground Beef,4,18.83,75.32,7.53,67.79,224,12.2395,48.958,18.832,27.78,2023,11,November,4,Friday,46,Individual,Oradea,România
2106,FreshMart Downtown,8/17/2023,Cookies & Sweets,Chicken Breast,2,23.09,46.18,3.6,42.58,18,15.0085,30.017,12.563,29.5,2023,8,August,3,Thursday,33,Individual,Sibiu,România
1990,SuperSave Central,4/11/2025,Coffee & Tea,Onions,3,7.48,22.44,2.24,20.2,146,4.862,14.586,5.614,27.79,2025,4,April,2,Friday,15,Individual,Cluj-Napoca,România
5693,ValuePlus Market,12/7/2024,Bread & Pastries,Tomatoes,2,25.35,50.7,5.07,45.63,180,16.4775,32.955,12.675,27.78,2024,12,December,4,Saturday,49,Individual,Bucuresti,România
9209,Corner Grocery,3/24/2025,Cookies & Sweets,Salmon,4,13.86,55.44,8.32,47.12,198,9.009,36.036,11.084,23.52,2025,3,March,1,Monday,13,Individual,Iasi,România
9791,QuickStop Market,9/27/2024,Bread & Pastries,Tomatoes,2,14.63,29.26,4.39,24.87,277,9.5095,19.019,5.851,23.53,2024,9,September,3,Friday,39,Individual,Brasov,România
2083,SuperSave Central,4/3/2024,Bread & Pastries,Rice,1,11.52,11.52,4.62,6.9,465,7.488,7.488,-0.588,-8.52,2024,4,April,2,Wednesday,14,Individual,Cluj-Napoca,România
8167,City Fresh Store,2/23/2025,Coffee & Tea,Cereal,2,9.39,18.78,3.76,15.02,51,6.1035,12.207,2.813,18.73,2025,2,February,1,Sunday,8,Individual,Timisoara,România
4909,SuperSave Central,9/20/2023,Cookies & Sweets,Chicken Breast,5,27.39,136.95,3.21,133.74,209,17.8035,89.0175,44.7225,33.44,2023,9,September,3,Wednesday,38,Individual,Cluj-Napoca,România
8118,SuperSave Central,11/5/2023,Cookies & Sweets,Potatoes,4,14.82,59.28,3.75,55.53,392,9.633,38.532,16.998,30.61,2023,11,November,4,Sunday,44,Individual,Cluj-Napoca,România
8428,MegaMart Westside,11/24/2024,Coffee & Tea,Apples,4,26.92,107.68,0,107.68,496,17.498,69.992,37.688,35,2024,11,November,4,Sunday,47,Individual,Constanta,România
5403,GreenGrocer Plaza,2/26/2025,Coffee & Tea,Bread,3,25.97,77.91,4.24,73.67,458,16.8805,50.6415,23.0285,31.26,2025,2,February,1,Wednesday,9,Individual,Oradea,România
2934,GreenGrocer Plaza,3/28/2025,Bread & Pastries,Bread,2,11.82,23.64,4.45,19.19,78,7.683,15.366,3.824,19.93,2025,3,March,1,Friday,13,Individual,Oradea,România
5308,FreshMart Downtown,2/10/2025,Dairy Products,Tomatoes,3,19.13,57.39,11.48,45.91,98,12.4345,37.3035,8.6065,18.75,2025,2,February,1,Monday,7,Individual,Sibiu,România
9185,MegaMart Westside,6/4/2025,Bread & Pastries,Apples,4,19.41,77.64,2.65,74.99,303,12.6165,50.466,24.524,32.7,2025,6,June,2,Wednesday,23,Individual,Constanta,România
3734,QuickStop Market,5/18/2024,Bread & Pastries,Cheese,3,24.9,74.7,1.03,73.67,376,16.185,48.555,25.115,34.09,2024,5,May,2,Saturday,20,Individual,Brasov,România
9336,MegaMart Westside,8/8/2023,Coffee & Tea,Orange Juice,4,11.73,46.92,7.04,39.88,153,7.6245,30.498,9.382,23.53,2023,8,August,3,Tuesday,32,Individual,Constanta,România
1721,ValuePlus Market,6/3/2025,Bread & Pastries,Ground Beef,5,5.94,29.7,2.97,26.73,353,3.861,19.305,7.425,27.78,2025,6,June,2,Tuesday,23,Individual,Bucuresti,România
1201,City Fresh Store,2/12/2024,Coffee & Tea,Cereal,4,14.44,57.76,5.78,51.98,460,9.386,37.544,14.436,27.77,2024,2,February,1,Monday,7,Individual,Timisoara,România
3458,SuperSave Central,12/24/2023,Bread & Pastries,Chicken Breast,1,12.34,12.34,1.85,10.49,76,8.021,8.021,2.469,23.54,2023,12,December,4,Sunday,51,Individual,Cluj-Napoca,România
7870,FamilyFood Express,1/28/2024,Coffee & Tea,Potatoes,4,13.61,54.44,5.44,49,436,8.8465,35.386,13.614,27.78,2024,1,January,1,Sunday,4,Individual,Craiova,România
7108,MegaMart Westside,11/7/2023,Cookies & Sweets,Ground Beef,2,28.38,56.76,8.51,48.25,352,18.447,36.894,11.356,23.54,2023,11,November,4,Tuesday,45,Individual,Constanta,România
9450,ValuePlus Market,9/11/2023,Coffee & Tea,Salmon,5,27.1,135.5,2.8,132.7,484,17.615,88.075,44.625,33.63,2023,9,September,3,Monday,37,Individual,Bucuresti,România
2415,QuickStop Market,10/9/2024,Bread & Pastries,Tomatoes,4,21.31,85.24,12.79,72.45,436,13.8515,55.406,17.044,23.53,2024,10,October,4,Wednesday,41,Individual,Brasov,România
8483,QuickStop Market,8/13/2023,Bread & Pastries,Eggs,3,1.72,5.16,2.47,2.69,333,1.118,3.354,-0.664,-24.68,2023,8,August,3,Sunday,32,Individual,Brasov,România
7044,SuperSave Central,1/9/2024,Coffee & Tea,Tomatoes,5,5.54,27.7,4.75,22.95,227,3.601,18.005,4.945,21.55,2024,1,January,1,Tuesday,2,Individual,Cluj-Napoca,România
5979,FreshMart Downtown,3/3/2025,Dairy Products,Milk,3,17.01,51.03,7.65,43.38,188,11.0565,33.1695,10.2105,23.54,2025,3,March,1,Monday,10,Individual,Sibiu,România
9083,SuperSave Central,3/29/2025,Coffee & Tea,Bread,1,5.05,5.05,0,5.05,52,3.2825,3.2825,1.7675,35,2025,3,March,1,Saturday,13,Individual,Cluj-Napoca,România
4201,FamilyFood Express,2/25/2025,Dairy Products,Orange Juice,3,10.8,32.4,2.97,29.43,211,7.02,21.06,8.37,28.44,2025,2,February,1,Tuesday,9,Individual,Craiova,România
5016,FamilyFood Express,12/1/2023,Coffee & Tea,Apples,1,23.11,23.11,4.62,18.49,444,15.0215,15.0215,3.4685,18.76,2023,12,December,4,Friday,48,Individual,Craiova,România
