customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,unit_cost,total_cost,profit,profit_margin,year,month,month_name,quarter,day_of_week,week_number,customer_type
9079,SuperSave Central,11/28/2023,Cookies & Sweets,Potatoes,5,21.96,109.8,4.07,105.73,290,14.274000000000001,71.37,34.36,32.5,2023,11,November,4,Tuesday,48,Individual
2036,QuickStop Market,12/14/2023,Cookies & Sweets,Rice,3,25.19,75.57,0,75.57,18,16.3735,49.1205,26.449499999999993,35,2023,12,December,4,Thursday,50,Individual
8933,GreenGrocer Plaza,4/5/2025,Cookies & Sweets,Eggs,1,5.69,5.69,1.14,4.55,383,3.6985000000000006,3.6985000000000006,0.8514999999999993,18.71,2025,4,April,2,Saturday,14,Individual
2260,FamilyFood Express,5/13/2024,Coffee & Tea,Chicken Breast,1,26.67,26.67,0,26.67,253,17.335500000000003,17.335500000000003,9.334499999999998,35,2024,5,May,2,Monday,20,Individual
5123,ValuePlus Market,2/14/2024,Coffee & Tea,Eggs,5,13.12,65.6,2.74,62.86,4,8.528,42.64,20.22,32.17,2024,2,February,1,Wednesday,7,Individual
2752,City Fresh Store,11/20/2023,Coffee & Tea,Yogurt,3,27.88,83.64,16.73,66.91,368,18.122,54.366,12.543999999999997,18.75,2023,11,November,4,Monday,47,Individual
5991,ValuePlus Market,8/12/2023,Coffee & Tea,Bananas,3,13.06,39.18,4.97,34.21,76,8.489,25.467000000000002,8.742999999999999,25.56,2023,8,August,3,Saturday,32,Individual
6399,Unknown Store,7/13/2024,Bread & Pastries,Pasta,3,24.79,74.37,3.92,70.45,444,16.1135,48.34049999999999,22.10950000000001,31.38,2024,7,July,3,Saturday,28,Individual
3230,GreenGrocer Plaza,3/27/2024,Bread & Pastries,Pasta,2,8.62,17.24,3.35,13.89,52,5.603,11.206,2.684000000000001,19.32,2024,3,March,1,Wednesday,13,Individual
4290,FreshMart Downtown,8/13/2024,Bread & Pastries,Yogurt,1,27.95,27.95,5.59,22.36,314,18.1675,18.1675,4.192499999999999,18.75,2024,8,August,3,Tuesday,33,Individual
6147,SuperSave Central,12/22/2023,Coffee & Tea,Bananas,3,3.25,9.75,1.95,7.8,496,2.1125000000000003,6.3375,1.4624999999999995,18.75,2023,12,December,4,Friday,51,Individual
7524,ValuePlus Market,4/10/2024,Coffee & Tea,Cheese,4,10.48,41.92,8.38,33.54,256,6.812,27.248,6.291999999999998,18.76,2024,4,April,2,Wednesday,15,Individual
5775,ValuePlus Market,2/27/2025,Cookies & Sweets,Tomatoes,4,21.47,85.88,2.27,83.61,181,13.955499999999999,55.821999999999996,27.788000000000004,33.24,2025,2,February,1,Thursday,9,Individual
4971,SuperSave Central,4/16/2024,Cookies & Sweets,Onions,4,15.2,60.8,0,60.8,403,9.879999999999999,39.519999999999996,21.28,35,2024,4,April,2,Tuesday,16,Individual
7437,MegaMart Westside,5/16/2024,Cookies & Sweets,Yogurt,5,17.22,86.1,8.61,77.49,471,11.193,55.964999999999996,21.525,27.78,2024,5,May,2,Thursday,20,Individual
4273,MegaMart Westside,11/8/2024,Dairy Products,Orange Juice,3,15.57,46.71,3.59,43.12,6,10.1205,30.3615,12.758499999999998,29.59,2024,11,November,4,Friday,45,Individual
9939,City Fresh Store,12/24/2023,Cookies & Sweets,Milk,3,8.94,26.82,0,26.82,29,5.811,17.433,9.387,35,2023,12,December,4,Sunday,51,Individual
2133,Corner Grocery,5/4/2025,Cookies & Sweets,Milk,1,6.59,6.59,0,6.59,389,4.2835,4.2835,2.3064999999999998,35,2025,5,May,2,Sunday,18,Individual
7703,QuickStop Market,1/10/2025,Dairy Products,Apples,4,2.28,9.12,0,9.12,311,1.482,5.928,3.1919999999999993,35,2025,1,January,1,Friday,2,Individual
9180,ValuePlus Market,11/23/2023,Cookies & Sweets,Apples,1,10.01,10.01,2.37,7.64,287,6.5065,6.5065,1.1334999999999997,14.84,2023,11,November,4,Thursday,47,Individual
3525,MegaMart Westside,2/12/2025,Coffee & Tea,Bread,2,9.92,19.84,0,19.84,348,6.448,12.896,6.943999999999999,35,2025,2,February,1,Wednesday,7,Individual
7176,MegaMart Westside,10/3/2023,Cookies & Sweets,Ground Beef,2,8.9,17.8,2.67,15.13,102,5.785,11.57,3.5600000000000005,23.53,2023,10,October,4,Tuesday,40,Individual
8357,QuickStop Market,11/13/2024,Coffee & Tea,Pasta,1,15.2,15.2,2.28,12.92,296,9.879999999999999,9.879999999999999,3.040000000000001,23.53,2024,11,November,4,Wednesday,46,Individual
8851,ValuePlus Market,11/1/2024,Coffee & Tea,Apples,1,28.53,28.53,5.71,22.82,299,18.544500000000003,18.544500000000003,4.275499999999997,18.74,2024,11,November,4,Friday,44,Individual
7853,FamilyFood Express,10/2/2024,Coffee & Tea,Pasta,1,27.73,27.73,2.77,24.96,264,18.0245,18.0245,6.935500000000001,27.79,2024,10,October,4,Wednesday,40,Individual
1602,SuperSave Central,4/12/2025,Coffee & Tea,Cereal,3,17.34,52.02,7.8,44.22,337,11.271,33.813,10.406999999999996,23.53,2025,4,April,2,Saturday,15,Individual
6816,ValuePlus Market,12/14/2023,Dairy Products,Cheese,4,23.44,93.76,1.11,92.65,488,15.236,60.944,31.706000000000003,34.22,2023,12,December,4,Thursday,50,Individual
6432,City Fresh Store,4/16/2025,Cookies & Sweets,Apples,4,1.01,4.04,0.81,3.23,75,0.6565000000000001,2.6260000000000003,0.6039999999999996,18.7,2025,4,April,2,Wednesday,16,Individual
5239,Corner Grocery,1/26/2024,Bread & Pastries,Potatoes,4,25.1,100.4,2.55,97.85,361,16.315,65.26,32.58999999999999,33.31,2024,1,January,1,Friday,4,Individual
7129,SuperSave Central,6/5/2024,Coffee & Tea,Yogurt,1,7.12,7.12,1.07,6.05,222,4.628,4.628,1.4219999999999997,23.5,2024,6,June,2,Wednesday,23,Individual
5840,Corner Grocery,6/25/2024,Cookies & Sweets,Milk,3,13.31,39.93,4.23,35.7,379,8.6515,25.954500000000003,9.7455,27.3,2024,6,June,2,Tuesday,26,Individual
8178,City Fresh Store,2/17/2025,Cookies & Sweets,Pasta,3,29.17,87.51,0,87.51,352,18.960500000000003,56.88150000000001,30.628499999999995,35,2025,2,February,1,Monday,8,Individual
2100,GreenGrocer Plaza,3/27/2024,Cookies & Sweets,Carrots,1,10.79,10.79,1.08,9.71,326,7.0135,7.0135,2.6965000000000012,27.77,2024,3,March,1,Wednesday,13,Individual
2885,GreenGrocer Plaza,8/24/2023,Bread & Pastries,Pasta,3,18.84,56.52,0,56.52,276,12.246,36.738,19.782000000000004,35,2023,8,August,3,Thursday,34,Individual
8080,Corner Grocery,6/9/2024,Cookies & Sweets,Bananas,3,17.13,51.39,5.14,46.25,251,11.1345,33.403499999999994,12.846500000000006,27.78,2024,6,June,2,Sunday,23,Individual
4232,FamilyFood Express,7/21/2024,Bread & Pastries,Chicken Breast,5,9.38,46.9,0,46.9,442,6.097,30.485000000000003,16.414999999999996,35,2024,7,July,3,Sunday,29,Individual
4519,Corner Grocery,1/13/2024,Coffee & Tea,Salmon,3,24.95,74.85,14.97,59.88,230,16.2175,48.6525,11.2275,18.75,2024,1,January,1,Saturday,2,Individual
5873,City Fresh Store,7/20/2025,Bread & Pastries,Pasta,3,9.55,28.65,2.87,25.78,227,6.2075000000000005,18.622500000000002,7.157499999999999,27.76,2025,7,July,3,Sunday,29,Individual
2931,City Fresh Store,2/8/2024,Coffee & Tea,Rice,2,22.56,45.12,9.02,36.1,355,14.664,29.328,6.772000000000002,18.76,2024,2,February,1,Thursday,6,Individual
6003,QuickStop Market,11/5/2023,Cookies & Sweets,Pasta,2,1.8,3.6,0.72,2.88,108,1.1700000000000002,2.3400000000000003,0.5399999999999996,18.75,2023,11,November,4,Sunday,44,Individual
4043,ValuePlus Market,8/19/2024,Bread & Pastries,Yogurt,3,20.25,60.75,9.11,51.64,204,13.1625,39.4875,12.152500000000003,23.53,2024,8,August,3,Monday,34,Individual
9804,ValuePlus Market,1/26/2025,Dairy Products,Pasta,5,28.88,144.4,2.79,141.61,433,18.772,93.85999999999999,47.75000000000003,33.72,2025,1,January,1,Sunday,4,Individual
3838,ValuePlus Market,10/11/2024,Bread & Pastries,Ground Beef,3,24.11,72.33,14.47,57.86,93,15.6715,47.0145,10.845500000000001,18.74,2024,10,October,4,Friday,41,Individual
5732,FamilyFood Express,11/23/2023,Dairy Products,Eggs,5,9.77,48.85,9.77,39.08,106,6.3505,31.7525,7.327499999999997,18.75,2023,11,November,4,Thursday,47,Individual
4065,City Fresh Store,4/7/2024,Coffee & Tea,Chicken Breast,5,26.56,132.8,0,132.8,26,17.264,86.32,46.48000000000002,35,2024,4,April,2,Sunday,14,Individual
8389,GreenGrocer Plaza,11/30/2024,Bread & Pastries,Potatoes,1,13.81,13.81,3.17,10.64,243,8.976500000000001,8.976500000000001,1.663499999999999,15.63,2024,11,November,4,Saturday,48,Individual
7290,City Fresh Store,10/16/2024,Dairy Products,Apples,4,1.18,4.72,0.47,4.25,457,0.767,3.068,1.182,27.81,2024,10,October,4,Wednesday,42,Individual
9056,ValuePlus Market,6/24/2024,Coffee & Tea,Chicken Breast,3,27.89,83.67,12.55,71.12,107,18.128500000000003,54.38550000000001,16.734499999999997,23.53,2024,6,June,2,Monday,26,Individual
8272,SuperSave Central,8/20/2024,Bread & Pastries,Tomatoes,2,25.71,51.42,7.71,43.71,312,16.7115,33.423,10.286999999999999,23.53,2024,8,August,3,Tuesday,34,Individual
3740,ValuePlus Market,10/10/2023,Coffee & Tea,Cheese,3,7.62,22.86,3.43,19.43,134,4.953,14.859000000000002,4.570999999999998,23.53,2023,10,October,4,Tuesday,41,Individual
9115,Corner Grocery,10/6/2024,Coffee & Tea,Ground Beef,3,29.61,88.83,1.41,87.42,300,19.2465,57.73950000000001,29.680499999999995,33.95,2024,10,October,4,Sunday,40,Individual
2871,SuperSave Central,3/2/2024,Dairy Products,Cereal,4,24.9,99.6,2.2,97.4,447,16.185,64.74,32.66000000000001,33.53,2024,3,March,1,Saturday,9,Individual
1681,City Fresh Store,3/19/2025,Bread & Pastries,Apples,3,14.57,43.71,6.56,37.15,235,9.470500000000001,28.411500000000004,8.738499999999995,23.52,2025,3,March,1,Wednesday,12,Individual
1528,ValuePlus Market,7/21/2024,Dairy Products,Salmon,5,19.85,99.25,0,99.25,97,12.902500000000002,64.5125,34.7375,35,2024,7,July,3,Sunday,29,Individual
2425,MegaMart Westside,7/13/2024,Dairy Products,Apples,5,10.84,54.2,2.61,51.59,270,7.046,35.230000000000004,16.36,31.71,2024,7,July,3,Saturday,28,Individual
4882,QuickStop Market,1/17/2024,Bread & Pastries,Cereal,5,14.26,71.3,4.7,66.6,340,9.269,46.345,20.254999999999995,30.41,2024,1,January,1,Wednesday,3,Individual
6744,SuperSave Central,6/5/2025,Bread & Pastries,Eggs,2,9.94,19.88,3.41,16.47,51,6.461,12.922,3.5479999999999983,21.54,2025,6,June,2,Thursday,23,Individual
3281,FamilyFood Express,4/7/2025,Bread & Pastries,Rice,2,13.29,26.58,5.32,21.26,138,8.6385,17.277,3.9830000000000005,18.73,2025,4,April,2,Monday,15,Individual
4390,FamilyFood Express,4/23/2025,Cookies & Sweets,Milk,4,13.71,54.84,5.48,49.36,101,8.9115,35.646,13.713999999999999,27.78,2025,4,April,2,Wednesday,17,Individual
1972,GreenGrocer Plaza,10/22/2024,Dairy Products,Apples,5,27.48,137.4,27.48,109.92,370,17.862000000000002,89.31,20.61,18.75,2024,10,October,4,Tuesday,43,Individual
6747,FamilyFood Express,9/23/2024,Dairy Products,Potatoes,5,11.38,56.9,11.38,45.52,162,7.397000000000001,36.98500000000001,8.534999999999997,18.75,2024,9,September,3,Monday,39,Individual
5605,FamilyFood Express,11/12/2024,Dairy Products,Carrots,3,14.85,44.55,4.46,40.09,260,9.6525,28.9575,11.132500000000004,27.77,2024,11,November,4,Tuesday,46,Individual
3396,City Fresh Store,2/9/2025,Cookies & Sweets,Onions,4,4.89,19.56,2.93,16.63,308,3.1785,12.714,3.9159999999999986,23.55,2025,2,February,1,Sunday,6,Individual
6277,City Fresh Store,5/11/2025,Coffee & Tea,Pasta,2,10.35,20.7,3.67,17.03,276,6.7275,13.455,3.575000000000001,20.99,2025,5,May,2,Sunday,19,Individual
5055,GreenGrocer Plaza,3/20/2025,Coffee & Tea,Potatoes,5,6.68,33.4,6.68,26.72,112,4.342,21.709999999999997,5.010000000000002,18.75,2025,3,March,1,Thursday,12,Individual
7786,FreshMart Downtown,5/24/2024,Cookies & Sweets,Milk,2,29.4,58.8,0,58.8,7,19.11,38.22,20.58,35,2024,5,May,2,Friday,21,Individual
8405,FreshMart Downtown,10/4/2023,Bread & Pastries,Apples,4,10.34,41.36,4.14,37.22,292,6.721,26.884,10.335999999999999,27.77,2023,10,October,4,Wednesday,40,Individual
2525,MegaMart Westside,6/14/2024,Bread & Pastries,Tomatoes,4,29.78,119.12,2.76,116.36,232,19.357000000000003,77.42800000000001,38.93199999999999,33.46,2024,6,June,2,Friday,24,Individual
5558,MegaMart Westside,1/27/2025,Coffee & Tea,Onions,4,20.22,80.88,2.05,78.83,342,13.142999999999999,52.571999999999996,26.258000000000003,33.31,2025,1,January,1,Monday,5,Individual
7046,MegaMart Westside,7/25/2024,Cookies & Sweets,Bananas,5,4.65,23.25,1.48,21.77,116,3.0225000000000004,15.112500000000002,6.657499999999997,30.58,2024,7,July,3,Thursday,30,Individual
1040,ValuePlus Market,6/11/2025,Bread & Pastries,Eggs,2,23.49,46.98,3.4,43.58,101,15.2685,30.537,13.043,29.93,2025,6,June,2,Wednesday,24,Individual
9967,City Fresh Store,10/28/2024,Bread & Pastries,Salmon,3,24.83,74.49,14.9,59.59,277,16.139499999999998,48.418499999999995,11.171500000000009,18.75,2024,10,October,4,Monday,44,Individual
6631,MegaMart Westside,7/1/2025,Bread & Pastries,Potatoes,4,13.22,52.88,7.93,44.95,326,8.593,34.372,10.578000000000003,23.53,2025,7,July,3,Tuesday,27,Individual
8529,QuickStop Market,8/19/2023,Dairy Products,Potatoes,5,18.58,92.9,3.08,89.82,289,12.077,60.385,29.434999999999995,32.77,2023,8,August,3,Saturday,33,Individual
8479,City Fresh Store,8/7/2023,Coffee & Tea,Carrots,1,28.26,28.26,0,28.26,416,18.369000000000003,18.369000000000003,9.890999999999998,35,2023,8,August,3,Monday,32,Individual
8009,FreshMart Downtown,1/11/2024,Bread & Pastries,Apples,1,19.28,19.28,2.89,16.39,168,12.532000000000002,12.532000000000002,3.8579999999999988,23.54,2024,1,January,1,Thursday,2,Individual
6905,City Fresh Store,2/17/2024,Dairy Products,Cereal,3,18.87,56.61,8.49,48.12,378,12.265500000000001,36.7965,11.323499999999996,23.53,2024,2,February,1,Saturday,7,Individual
2350,QuickStop Market,5/21/2024,Dairy Products,Bread,4,10.06,40.24,4.02,36.22,254,6.539000000000001,26.156000000000002,10.063999999999997,27.79,2024,5,May,2,Tuesday,21,Individual
2276,City Fresh Store,11/18/2023,Cookies & Sweets,Onions,5,29.94,149.7,29.94,119.76,98,19.461000000000002,97.305,22.455,18.75,2023,11,November,4,Saturday,46,Individual
7919,City Fresh Store,1/27/2025,Coffee & Tea,Cheese,1,28.63,28.63,2.79,25.84,87,18.6095,18.6095,7.230499999999999,27.98,2025,1,January,1,Monday,5,Individual
7276,SuperSave Central,10/15/2023,Cookies & Sweets,Yogurt,4,9.97,39.88,5.98,33.9,356,6.480500000000001,25.922000000000004,7.977999999999994,23.53,2023,10,October,4,Sunday,41,Individual
5902,SuperSave Central,11/21/2023,Bread & Pastries,Ground Beef,5,23.43,117.15,3.6,113.55,91,15.2295,76.1475,37.4025,32.94,2023,11,November,4,Tuesday,47,Individual
7270,City Fresh Store,3/29/2025,Dairy Products,Cereal,1,3.72,3.72,0.37,3.35,206,2.418,2.418,0.9319999999999999,27.82,2025,3,March,1,Saturday,13,Individual
3181,Corner Grocery,12/17/2024,Coffee & Tea,Eggs,3,6.3,18.9,3.78,15.12,159,4.095,12.285,2.834999999999999,18.75,2024,12,December,4,Tuesday,51,Individual
6753,ValuePlus Market,2/18/2025,Bread & Pastries,Orange Juice,1,26.28,26.28,2.5,23.78,467,17.082,17.082,6.698,28.17,2025,2,February,1,Tuesday,8,Individual
4490,SuperSave Central,12/6/2024,Coffee & Tea,Apples,5,5.31,26.55,3.49,23.06,419,3.4515,17.2575,5.802499999999998,25.16,2024,12,December,4,Friday,49,Individual
3480,ValuePlus Market,7/21/2025,Dairy Products,Rice,3,4.12,12.36,3.07,9.29,349,2.6780000000000004,8.034,1.2559999999999985,13.52,2025,7,July,3,Monday,30,Individual
7745,GreenGrocer Plaza,11/27/2024,Coffee & Tea,Yogurt,5,5.49,27.45,2.75,24.7,313,3.5685000000000002,17.8425,6.857499999999998,27.76,2024,11,November,4,Wednesday,48,Individual
8248,ValuePlus Market,6/4/2025,Cookies & Sweets,Salmon,1,20.38,20.38,4.08,16.3,33,13.247,13.247,3.053000000000001,18.73,2025,6,June,2,Wednesday,23,Individual
2646,FreshMart Downtown,11/23/2023,Coffee & Tea,Chicken Breast,5,3.63,18.15,3.25,14.9,335,2.3595,11.797500000000001,3.102499999999999,20.82,2023,11,November,4,Thursday,47,Individual
7291,City Fresh Store,5/6/2024,Bread & Pastries,Rice,4,12.71,50.84,5.08,45.76,193,8.261500000000002,33.04600000000001,12.713999999999992,27.78,2024,5,May,2,Monday,19,Individual
8035,FreshMart Downtown,4/7/2024,Coffee & Tea,Chicken Breast,3,17.27,51.81,7.77,44.04,312,11.2255,33.676500000000004,10.363499999999995,23.53,2024,4,April,2,Sunday,14,Individual
1439,GreenGrocer Plaza,5/26/2025,Coffee & Tea,Apples,2,21.65,43.3,4.33,38.97,37,14.0725,28.145,10.825,27.78,2025,5,May,2,Monday,22,Individual
9482,FreshMart Downtown,11/20/2024,Bread & Pastries,Cereal,2,29.62,59.24,8.89,50.35,423,19.253,38.506,11.844000000000001,23.52,2024,11,November,4,Wednesday,47,Individual
7418,QuickStop Market,3/23/2024,Bread & Pastries,Pasta,4,21.01,84.04,8.4,75.64,212,13.656500000000001,54.626000000000005,21.013999999999996,27.78,2024,3,March,1,Saturday,12,Individual
1894,QuickStop Market,4/6/2025,Bread & Pastries,Potatoes,3,18.39,55.17,3.78,51.39,320,11.9535,35.8605,15.529499999999999,30.22,2025,4,April,2,Sunday,14,Individual
2163,Unknown Store,9/20/2024,Bread & Pastries,Bread,5,25.54,127.7,4.98,122.72,102,16.601,83.005,39.715,32.36,2024,9,September,3,Friday,38,Individual
1197,City Fresh Store,5/13/2024,Coffee & Tea,Chicken Breast,1,7.62,7.62,1.52,6.1,426,4.953,4.953,1.1469999999999994,18.8,2024,5,May,2,Monday,20,Individual
6185,GreenGrocer Plaza,11/17/2023,Dairy Products,Ground Beef,4,18.83,75.32,7.53,67.79,224,12.2395,48.958,18.832000000000008,27.78,2023,11,November,4,Friday,46,Individual
2106,FreshMart Downtown,8/17/2023,Cookies & Sweets,Chicken Breast,2,23.09,46.18,3.6,42.58,18,15.0085,30.017,12.562999999999999,29.5,2023,8,August,3,Thursday,33,Individual
1990,SuperSave Central,4/11/2025,Coffee & Tea,Onions,3,7.48,22.44,2.24,20.2,146,4.862,14.586,5.613999999999999,27.79,2025,4,April,2,Friday,15,Individual
5693,ValuePlus Market,12/7/2024,Bread & Pastries,Tomatoes,2,25.35,50.7,5.07,45.63,180,16.477500000000003,32.955000000000005,12.674999999999997,27.78,2024,12,December,4,Saturday,49,Individual
9209,Corner Grocery,3/24/2025,Cookies & Sweets,Salmon,4,13.86,55.44,8.32,47.12,198,9.009,36.036,11.083999999999996,23.52,2025,3,March,1,Monday,13,Individual
9791,QuickStop Market,9/27/2024,Bread & Pastries,Tomatoes,2,14.63,29.26,4.39,24.87,277,9.509500000000001,19.019000000000002,5.850999999999999,23.53,2024,9,September,3,Friday,39,Individual
2083,SuperSave Central,4/3/2024,Bread & Pastries,Rice,1,11.52,11.52,4.62,6.9,465,7.4879999999999995,7.4879999999999995,-0.588,-8.52,2024,4,April,2,Wednesday,14,Individual
8167,City Fresh Store,2/23/2025,Coffee & Tea,Cereal,2,9.39,18.78,3.76,15.02,51,6.1035,12.207,2.812999999999999,18.73,2025,2,February,1,Sunday,8,Individual
4909,SuperSave Central,9/20/2023,Cookies & Sweets,Chicken Breast,5,27.39,136.95,3.21,133.74,209,17.8035,89.0175,44.72250000000001,33.44,2023,9,September,3,Wednesday,38,Individual
8118,SuperSave Central,11/5/2023,Cookies & Sweets,Potatoes,4,14.82,59.28,3.75,55.53,392,9.633000000000001,38.532000000000004,16.997999999999998,30.61,2023,11,November,4,Sunday,44,Individual
8428,MegaMart Westside,11/24/2024,Coffee & Tea,Apples,4,26.92,107.68,0,107.68,496,17.498,69.992,37.688,35,2024,11,November,4,Sunday,47,Individual
5403,GreenGrocer Plaza,2/26/2025,Coffee & Tea,Bread,3,25.97,77.91,4.24,73.67,458,16.8805,50.64150000000001,23.028499999999994,31.26,2025,2,February,1,Wednesday,9,Individual
2934,GreenGrocer Plaza,3/28/2025,Bread & Pastries,Bread,2,11.82,23.64,4.45,19.19,78,7.683000000000001,15.366000000000001,3.824,19.93,2025,3,March,1,Friday,13,Individual
5308,FreshMart Downtown,2/10/2025,Dairy Products,Tomatoes,3,19.13,57.39,11.48,45.91,98,12.4345,37.3035,8.606499999999997,18.75,2025,2,February,1,Monday,7,Individual
9185,MegaMart Westside,6/4/2025,Bread & Pastries,Apples,4,19.41,77.64,2.65,74.99,303,12.6165,50.466,24.523999999999994,32.7,2025,6,June,2,Wednesday,23,Individual
3734,QuickStop Market,5/18/2024,Bread & Pastries,Cheese,3,24.9,74.7,1.03,73.67,376,16.185,48.55499999999999,25.11500000000001,34.09,2024,5,May,2,Saturday,20,Individual
9336,MegaMart Westside,8/8/2023,Coffee & Tea,Orange Juice,4,11.73,46.92,7.04,39.88,153,7.6245,30.498,9.382000000000001,23.53,2023,8,August,3,Tuesday,32,Individual
1721,ValuePlus Market,6/3/2025,Bread & Pastries,Ground Beef,5,5.94,29.7,2.97,26.73,353,3.861,19.305,7.425000000000001,27.78,2025,6,June,2,Tuesday,23,Individual
1201,City Fresh Store,2/12/2024,Coffee & Tea,Cereal,4,14.44,57.76,5.78,51.98,460,9.386,37.544,14.436,27.77,2024,2,February,1,Monday,7,Individual
3458,SuperSave Central,12/24/2023,Bread & Pastries,Chicken Breast,1,12.34,12.34,1.85,10.49,76,8.021,8.021,2.4689999999999994,23.54,2023,12,December,4,Sunday,51,Individual
7870,FamilyFood Express,1/28/2024,Coffee & Tea,Potatoes,4,13.61,54.44,5.44,49,436,8.8465,35.386,13.613999999999997,27.78,2024,1,January,1,Sunday,4,Individual
7108,MegaMart Westside,11/7/2023,Cookies & Sweets,Ground Beef,2,28.38,56.76,8.51,48.25,352,18.447,36.894,11.356000000000002,23.54,2023,11,November,4,Tuesday,45,Individual
9450,ValuePlus Market,9/11/2023,Coffee & Tea,Salmon,5,27.1,135.5,2.8,132.7,484,17.615000000000002,88.07500000000002,44.62499999999997,33.63,2023,9,September,3,Monday,37,Individual
2415,QuickStop Market,10/9/2024,Bread & Pastries,Tomatoes,4,21.31,85.24,12.79,72.45,436,13.8515,55.406,17.044000000000004,23.53,2024,10,October,4,Wednesday,41,Individual
8483,QuickStop Market,8/13/2023,Bread & Pastries,Eggs,3,1.72,5.16,2.47,2.69,333,1.118,3.354,-0.664,-24.68,2023,8,August,3,Sunday,32,Individual
7044,SuperSave Central,1/9/2024,Coffee & Tea,Tomatoes,5,5.54,27.7,4.75,22.95,227,3.601,18.005,4.945,21.55,2024,1,January,1,Tuesday,2,Individual
5979,FreshMart Downtown,3/3/2025,Dairy Products,Milk,3,17.01,51.03,7.65,43.38,188,11.056500000000002,33.169500000000006,10.210499999999996,23.54,2025,3,March,1,Monday,10,Individual
9083,SuperSave Central,3/29/2025,Coffee & Tea,Bread,1,5.05,5.05,0,5.05,52,3.2825,3.2825,1.7674999999999996,35,2025,3,March,1,Saturday,13,Individual
4201,FamilyFood Express,2/25/2025,Dairy Products,Orange Juice,3,10.8,32.4,2.97,29.43,211,7.0200000000000005,21.060000000000002,8.369999999999997,28.44,2025,2,February,1,Tuesday,9,Individual
5016,FamilyFood Express,12/1/2023,Coffee & Tea,Apples,1,23.11,23.11,4.62,18.49,444,15.0215,15.0215,3.468499999999999,18.76,2023,12,December,4,Friday,48,Individual
4361,ValuePlus Market,9/21/2024,Cookies & Sweets,Yogurt,2,4.26,8.52,0,8.52,198,2.769,5.538,2.9819999999999993,35,2024,9,September,3,Saturday,38,Individual
4902,FamilyFood Express,6/28/2024,Bread & Pastries,Rice,2,26.7,53.4,8.01,45.39,418,17.355,34.71,10.68,23.53,2024,6,June,2,Friday,26,Individual
5584,City Fresh Store,10/18/2023,Cookies & Sweets,Cereal,4,29.53,118.12,11.81,106.31,308,19.1945,76.778,29.531999999999996,27.78,2023,10,October,4,Wednesday,42,Individual
3141,QuickStop Market,2/6/2024,Coffee & Tea,Yogurt,3,1.7,5.1,1.02,4.08,139,1.105,3.315,0.7650000000000001,18.75,2024,2,February,1,Tuesday,6,Individual
2785,FamilyFood Express,12/5/2023,Cookies & Sweets,Bread,4,26.53,106.12,1.42,104.7,256,17.244500000000002,68.97800000000001,35.721999999999994,34.12,2023,12,December,4,Tuesday,49,Individual
6145,MegaMart Westside,6/17/2024,Cookies & Sweets,Chicken Breast,2,19.56,39.12,0,39.12,232,12.714,25.428,13.691999999999997,35,2024,6,June,2,Monday,25,Individual
6870,QuickStop Market,3/27/2025,Bread & Pastries,Tomatoes,3,24.92,74.76,14.95,59.81,277,16.198,48.594,11.216000000000001,18.75,2025,3,March,1,Thursday,13,Individual
6051,GreenGrocer Plaza,7/31/2024,Cookies & Sweets,Orange Juice,4,1.3,5.2,0.78,4.42,305,0.8450000000000001,3.3800000000000003,1.0399999999999996,23.53,2024,7,July,3,Wednesday,31,Individual
3582,City Fresh Store,4/25/2025,Cookies & Sweets,Onions,1,13.25,13.25,0,13.25,300,8.6125,8.6125,4.637499999999999,35,2025,4,April,2,Friday,17,Individual
2494,ValuePlus Market,2/9/2025,Coffee & Tea,Yogurt,5,12.9,64.5,4.45,60.05,5,8.385,41.925,18.125,30.18,2025,2,February,1,Sunday,6,Individual
5896,GreenGrocer Plaza,2/25/2024,Bread & Pastries,Potatoes,4,8.21,32.84,3.28,29.56,198,5.336500000000001,21.346000000000004,8.213999999999995,27.79,2024,2,February,1,Sunday,8,Individual
7625,City Fresh Store,5/31/2025,Dairy Products,Chicken Breast,2,5.03,10.06,1.01,9.05,379,3.2695000000000003,6.539000000000001,2.511,27.75,2025,5,May,2,Saturday,22,Individual
5093,ValuePlus Market,10/19/2023,Dairy Products,Cheese,4,1.96,7.84,1.26,6.58,223,1.274,5.096,1.484,22.55,2023,10,October,4,Thursday,42,Individual
2376,City Fresh Store,11/1/2024,Bread & Pastries,Chicken Breast,2,12.24,24.48,4.9,19.58,324,7.956,15.912,3.6679999999999975,18.73,2024,11,November,4,Friday,44,Individual
3110,SuperSave Central,10/17/2023,Bread & Pastries,Carrots,3,15.41,46.23,1.12,45.11,38,10.0165,30.049500000000002,15.060499999999998,33.39,2023,10,October,4,Tuesday,42,Individual
8096,MegaMart Westside,5/6/2025,Dairy Products,Potatoes,3,16.44,49.32,7.4,41.92,315,10.686000000000002,32.05800000000001,9.861999999999995,23.53,2025,5,May,2,Tuesday,19,Individual
